DEVICE_ID,LAT,LONGITUDE,SPEED_KMPH,IST_DATE,IST_TIME,ACC_DISTANCE,Unnamed: 7
150220615,12.846986,77.672569,0,2016-07-01,01:43:02,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:43:12,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:43:22,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:43:32,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:43:42,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:43:52,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:44:02,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:44:12,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:44:22,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:44:32,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:44:41,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:44:51,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:45:01,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:45:11,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:45:21,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:45:31,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:45:41,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:45:51,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:46:01,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:46:11,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:46:21,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:46:31,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:46:41,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:46:51,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:47:02,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:47:12,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:47:22,00:00:00,12215916
